时间点,车牌号,经度,纬度,速度,地址
,,101.088141,36.430041,0,青海省海南藏族自治州共和县倒淌河镇入口东北约625米
,,101.088292,36.430089,0,青海省海南藏族自治州共和县倒淌河镇入口东北约636米
,,101.088624,36.430125,0,青海省海南藏族自治州共和县倒淌河镇入口东北约651米
,,101.089982,36.430039,0,青海省海南藏族自治州共和县倒淌河镇入口东北约704米
,,101.090847,36.429969,0,青海省海南藏族自治州共和县倒淌河镇入口东北约745米
,,101.092235,36.429865,0,青海省海南藏族自治州共和县倒淌河镇入口东北约822米
,,101.093642,36.429821,0,青海省海南藏族自治州共和县倒淌河镇入口东北约915米
,,101.093813,36.429879,0,青海省海南藏族自治州共和县倒淌河镇入口东北约931米
,,101.093954,36.429968,0,青海省海南藏族自治州共和县倒淌河镇入口东北约947米
,,101.094124,36.430157,0,青海省海南藏族自治州共和县倒淌河镇入口东北约972米
,,101.094215,36.430376,0,青海省海南藏族自治州共和县倒淌河镇入口东北约993米
,,101.094265,36.430555,0,青海省海南藏族自治州共和县倒淌河镇
,,101.094254,36.430645,0,青海省海南藏族自治州共和县倒淌河镇
,,101.094214,36.430686,0,青海省海南藏族自治州共和县倒淌河镇
,,101.094164,36.430716,0,青海省海南藏族自治州共和县倒淌河镇
,,101.094124,36.430717,0,青海省海南藏族自治州共和县倒淌河镇
,,101.093973,36.430728,0,青海省海南藏族自治州共和县倒淌河镇
,,101.092857,36.430809,0,青海省海南藏族自治州共和县倒淌河镇入口东北约935米
,,101.090555,36.430973,0,青海省海南藏族自治州共和县倒淌河镇入口东北约819米
,,101.089750,36.431002,0,青海省海南藏族自治州共和县倒淌河镇入口东北约784米
,,101.089227,36.430948,0,青海省海南藏族自治州共和县倒淌河镇入口东北约757米
,,101.088281,36.430699,0,青海省海南藏族自治州共和县倒淌河镇入口东北约698米
,,101.086440,36.429772,0,青海省海南藏族自治州共和县倒淌河镇入口东北约556米
,,101.085424,36.429465,0,青海省海南藏族自治州共和县倒淌河镇入口西北约515米
,,101.084527,36.429347,0,青海省海南藏族自治州共和县倒淌河镇入口西北约510米
,,101.081657,36.429266,0,青海省海南藏族自治州共和县倒淌河镇日月山收费站西北约556米
,,101.079389,36.429289,0,青海省海南藏族自治州共和县倒淌河镇日月山收费站西北约605米
,,101.077001,36.429343,0,青海省海南藏族自治州共和县倒淌河镇日月山收费站西北约720米
,,101.073997,36.429426,0,青海省海南藏族自治州共和县倒淌河镇日月线东南约670米
,,101.071496,36.429481,0,青海省海南藏族自治州共和县倒淌河镇日月线东南约470米
,,101.069349,36.429520,0,青海省海南藏族自治州共和县倒淌河镇日月线东南约325米
,,101.067404,36.429605,0,青海省海南藏族自治州共和县倒淌河镇日月线东南约250米
,,101.065529,36.429857,0,青海省海南藏族自治州共和县倒淌河镇日月线西南约263米
,,101.064925,36.429744,0,青海省海南藏族自治州共和县倒淌河镇日月线西南约306米
,,101.063726,36.429447,0,青海省海南藏族自治州共和县倒淌河镇日月线西南约405米
,,101.061953,36.429275,0,青海省海南藏族自治州共和县倒淌河镇日月线西南约544米
,,101.059889,36.428914,0,青海省海南藏族自治州共和县倒淌河镇日月线西南约725米
,,101.057534,36.428361,0,青海省海南藏族自治州共和县倒淌河镇日月线东北约755米
,,101.055402,36.427923,0,青海省海南藏族自治州共和县倒淌河镇日月线东北约575米
,,101.053491,36.427642,0,青海省海南藏族自治州共和县倒淌河镇日月线东北约436米
,,101.051963,36.427306,0,青海省海南藏族自治州共和县倒淌河镇日月线东北约336米
,,101.050738,36.426838,0,青海省海南藏族自治州共和县倒淌河镇日月线东北约261米
,,101.049322,36.425869,0,青海省海南藏族自治州共和县倒淌河镇日月线西北约191米
,,101.047897,36.424768,0,青海省海南藏族自治州共和县倒淌河镇日月线西北约244米
,,101.046332,36.423545,0,青海省海南藏族自治州共和县倒淌河镇日月线西南约396米
,,101.044939,36.422251,0,青海省海南藏族自治州共和县倒淌河镇日月线西南约564米
,,101.043505,36.421135,0,青海省海南藏族自治州共和县倒淌河镇倒淌河停车区东北约573米
,,101.041701,36.420384,0,青海省海南藏族自治州共和县倒淌河镇倒淌河停车区东北约401米
,,101.040098,36.419793,0,青海省海南藏族自治州共和县倒淌河镇倒淌河停车区东北约268米
,,101.038145,36.419056,0,青海省海南藏族自治州共和县倒淌河镇倒淌河停车区西北约173米
,,101.036123,36.418296,0,青海省海南藏族自治州共和县倒淌河镇倒淌河停车区西北约255米
,,101.034362,36.417635,0,青海省海南藏族自治州共和县倒淌河镇倒淌河停车区西北约401米
,,101.032592,36.416953,0,青海省海南藏族自治州共和县倒淌河镇倒淌河停车区西南约564米
,,101.030912,36.416319,0,青海省海南藏族自治州共和县倒淌河镇倒淌河停车区西南约724米
,,101.029253,36.415755,0,青海省海南藏族自治州共和县倒淌河镇倒淌河停车区西南约882米
,,101.027224,36.415222,0,青海省海南藏族自治州共和县倒淌河镇
,,101.024877,36.414623,0,青海省海南藏族自治州共和县倒淌河镇
,,101.022649,36.414053,0,青海省海南藏族自治州共和县倒淌河镇
,,101.020332,36.413441,0,青海省海南藏族自治州共和县倒淌河镇
,,101.018376,36.412944,0,青海省海南藏族自治州共和县倒淌河镇
,,101.016538,36.412439,0,青海省海南藏族自治州共和县倒淌河镇
,,101.014641,36.411953,0,青海省海南藏族自治州共和县倒淌河镇
,,101.012564,36.411394,0,青海省海南藏族自治州共和县倒淌河镇
,,101.010287,36.410812,0,青海省海南藏族自治州共和县倒淌河镇
,,101.007990,36.410221,0,青海省海南藏族自治州共和县倒淌河镇丹拉线东北约913米
,,101.005911,36.409696,0,青海省海南藏族自治州共和县倒淌河镇丹拉线东北约741米
,,101.003862,36.409163,0,青海省海南藏族自治州共和县倒淌河镇丹拉线东北约585米
,,101.001923,36.408653,0,青海省海南藏族自治州共和县倒淌河镇丹拉线东北约462米
,,100.999902,36.408165,0,青海省海南藏族自治州共和县倒淌河镇丹拉线西北约392米
,,100.997970,36.407661,0,青海省海南藏族自治州共和县倒淌河镇丹拉线西北约401米
,,100.996048,36.407159,0,青海省海南藏族自治州共和县倒淌河镇丹拉线西北约483米
,,100.994215,36.406701,0,青海省海南藏族自治州共和县倒淌河镇丹拉线西北约603米
,,100.992210,36.406214,0,青海省海南藏族自治州共和县倒淌河镇倒淌河出口东北约706米
,,100.990596,36.405803,0,青海省海南藏族自治州共和县倒淌河镇倒淌河出口东北约598米
,,100.988820,36.405363,0,青海省海南藏族自治州共和县倒淌河镇倒淌河出口东北约508米
,,100.986973,36.404946,0,青海省海南藏族自治州共和县倒淌河镇倒淌河出口西北约466米
,,100.985477,36.404662,0,青海省海南藏族自治州共和县倒淌河镇倒淌河出口西北约482米
,,100.984513,36.404421,0,青海省海南藏族自治州共和县倒淌河镇倒淌河出口西北约506米
,,100.984091,36.404291,0,青海省海南藏族自治州共和县倒淌河镇倒淌河出口西北约520米
,,100.982915,36.404160,0,青海省海南藏族自治州共和县倒淌河镇倒淌河收费站西北约550米
,,100.981709,36.404031,0,青海省海南藏族自治州共和县倒淌河镇倒淌河收费站西北约589米
,,100.980512,36.403953,0,青海省海南藏族自治州共和县倒淌河镇倒淌河收费站东北约633米
,,100.979476,36.403886,0,青海省海南藏族自治州共和县倒淌河镇倒淌河收费站东北约595米
,,100.978791,36.403818,0,青海省海南藏族自治州共和县倒淌河镇倒淌河景区停车场东北约569米
,,100.978399,36.403780,0,青海省海南藏族自治州共和县倒淌河镇倒淌河景区停车场东北约553米
,,100.978057,36.403751,0,青海省海南藏族自治州共和县倒淌河镇倒淌河景区东北约542米
,,100.977906,36.403772,0,青海省海南藏族自治州共和县倒淌河镇倒淌河景区东北约537米
,,100.977805,36.403782,0,青海省海南藏族自治州共和县倒淌河镇倒淌河景区东北约534米
,,100.977775,36.403793,0,青海省海南藏族自治州共和县倒淌河镇倒淌河景区东北约533米
,,100.977564,36.403843,0,青海省海南藏族自治州共和县倒淌河镇倒淌河景区东北约530米
,,100.977171,36.403995,0,青海省海南藏族自治州共和县倒淌河镇倒淌河景区东北约531米
,,100.976939,36.404076,0,青海省海南藏族自治州共和县倒淌河镇倒淌河景区东北约532米
,,100.976678,36.404168,0,青海省海南藏族自治州共和县倒淌河镇倒淌河景区东北约534米
,,100.976315,36.404310,0,青海省海南藏族自治州共和县倒淌河镇倒淌河景区东北约541米
,,100.975953,36.404442,0,青海省海南藏族自治州共和县倒淌河镇倒淌河景区东北约549米
,,100.975610,36.404574,0,青海省海南藏族自治州共和县倒淌河镇倒淌河景区东北约560米
,,100.975217,36.404706,0,青海省海南藏族自治州共和县倒淌河镇倒淌河景区东北约572米
,,100.975187,36.404717,0,青海省海南藏族自治州共和县倒淌河镇倒淌河景区东北约573米
,,100.975016,36.404788,0,青海省海南藏族自治州共和县倒淌河镇倒淌河景区东北约580米
,,100.974542,36.404981,0,青海省海南藏族自治州共和县倒淌河镇倒淌河景区西北约603米
,,100.973918,36.405215,0,青海省海南藏族自治州共和县倒淌河镇倒淌河景区西北约634米
,,100.973172,36.405501,0,青海省海南藏族自治州共和县倒淌河镇倒淌河景区西北约678米
,,100.971741,36.406063,0,青海省海南藏族自治州共和县倒淌河镇倒淌河景区西北约777米
,,100.969997,36.406689,0,青海省海南藏族自治州共和县倒淌河镇民族寄宿制小学东北约798米
,,100.968364,36.407315,0,青海省海南藏族自治州共和县倒淌河镇民族寄宿制小学东北约791米
,,100.966296,36.408088,0,青海省海南藏族自治州共和县倒淌河镇民族寄宿制小学东北约827米
,,100.963683,36.409059,0,青海省海南藏族自治州共和县倒淌河镇倒淌河游客服务中心东北约868米
,,100.961332,36.410000,0,青海省海南藏族自治州共和县倒淌河镇倒淌河游客服务中心东北约828米
,,100.958788,36.411004,0,青海省海南藏族自治州共和县倒淌河镇倒淌河游客服务中心东北约858米
,,100.956064,36.412041,0,青海省海南藏族自治州共和县倒淌河镇倒淌河游客服务中心西北约961米
,,100.953249,36.413120,0,青海省海南藏族自治州共和县倒淌河镇
,,100.950474,36.414187,0,青海省海南藏族自治州共和县倒淌河镇
,,100.948125,36.415078,0,青海省海南藏族自治州共和县倒淌河镇
,,100.945444,36.416131,0,青海省海南藏族自治州共和县倒淌河镇
,,100.942391,36.417284,0,青海省海南藏族自治州共和县倒淌河镇
,,100.939633,36.418371,0,青海省海南藏族自治州共和县倒淌河镇
,,100.936756,36.419503,0,青海省海南藏族自治州共和县倒淌河镇
,,100.934093,36.420519,0,青海省海南藏族自治州共和县倒淌河镇
,,100.931492,36.421510,0,青海省海南藏族自治州共和县倒淌河镇
,,100.929044,36.422456,0,青海省海南藏族自治州共和县倒淌河镇
,,100.926818,36.423317,0,青海省海南藏族自治州共和县倒淌河镇
,,100.924094,36.424333,0,青海省海南藏族自治州共和县倒淌河镇
,,100.921052,36.425421,0,青海省海南藏族自治州共和县倒淌河镇
,,100.918283,36.426475,0,青海省海南藏族自治州共和县倒淌河镇
,,100.915607,36.427444,0,青海省海南藏族自治州共和县倒淌河镇
,,100.913351,36.428243,0,青海省海南藏族自治州共和县倒淌河镇
,,100.910569,36.429252,0,青海省海南藏族自治州共和县倒淌河镇倒淌河东南约748米
,,100.908108,36.430151,0,青海省海南藏族自治州共和县倒淌河镇倒淌河东南约509米
,,100.905687,36.431029,0,青海省海南藏族自治州共和县倒淌河镇倒淌河东南约279米
,,100.903030,36.431991,0,青海省海南藏族自治州共和县倒淌河镇倒淌河东北约95米
,,100.899955,36.433115,0,青海省海南藏族自治州共和县倒淌河镇倒淌河西北约315米
,,100.896981,36.434209,0,青海省海南藏族自治州共和县倒淌河镇倒淌河西北约600米
,,100.894047,36.435274,0,青海省海南藏族自治州共和县倒淌河镇倒淌河西北约886米
,,100.891521,36.436187,0,青海省海南藏族自治州共和县倒淌河镇
,,100.888885,36.437169,0,青海省海南藏族自治州共和县倒淌河镇
,,100.886179,36.438163,0,青海省海南藏族自治州共和县倒淌河镇
,,100.883831,36.439025,0,青海省海南藏族自治州共和县倒淌河镇哈乙亥村村民委员会东北约844米
,,100.881502,36.439900,0,青海省海南藏族自治州共和县倒淌河镇哈乙亥村村民委员会东北约713米
,,100.880218,36.440578,0,青海省海南藏族自治州共和县倒淌河镇哈乙亥村村民委员会东北约680米
,,100.878903,36.441586,0,青海省海南藏族自治州共和县哈乙亥村党群综合服务中心东北约702米
,,100.877348,36.443294,0,青海省海南藏族自治州共和县哈乙亥村党群综合服务中心东北约829米
,,100.875923,36.444995,0,青海省海南藏族自治州共和县哈乙亥村党群综合服务中心东北约996米
,,100.874198,36.447026,0,青海省海南藏族自治州共和县倒淌河镇丹拉线东北约942米
,,100.872412,36.449139,0,青海省海南藏族自治州共和县倒淌河镇丹拉线东北约928米
,,100.870417,36.451525,0,青海省海南藏族自治州共和县倒淌河镇
,,100.868441,36.453894,0,青海省海南藏族自治州共和县倒淌河镇
,,100.866763,36.455786,0,青海省海南藏族自治州共和县倒淌河镇
